input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12
-7.0,15.0,13.0,25.0,23.0,7.0,29.0,62.14929662527111,30.566681592580537,35.939031658530254,130.00979619800376,12.367924659502672
10.0,-5.0,7.0,16.0,25.0,7.0,6.0,187.07809243870082,76.3742709436773,36.96544273581479,193.5473538967729,91.7553350142179
16.0,5.0,19.0,25.0,33.0,25.0,10.0,70.68470947275691,138.5832902791249,157.40029313816754,69.83116741068429,44.50688833670158
8.0,1.0,32.0,31.0,33.0,6.0,33.0,35.47856806209397,179.46039455658976,62.49725528179684,41.910767994278,57.23279587715733
-15.0,5.0,22.0,6.0,24.0,2.0,3.0,156.83433971976228,29.493990072402788,168.18755112328097,18.54412436700017,138.51041989441913
0.0,-8.0,23.0,25.0,8.0,5.0,19.0,68.95711780739704,151.57698145653927,165.53032634768,193.45509829846264,10.23262998154133
3.0,6.0,12.0,20.0,10.0,25.0,15.0,121.72166307154467,175.0825327669123,4.473461439337689,50.96487629305175,181.87302793668937
-6.0,-16.0,31.0,17.0,28.0,4.0,12.0,136.02441630665982,58.507997085978936,19.70204423877988,168.9863967741572,157.81886258557262
-1.0,-12.0,22.0,24.0,22.0,33.0,4.0,82.98216375675092,126.28142055299911,52.761920686800764,144.15780675733447,129.4857651965059
-4.0,14.0,16.0,27.0,17.0,27.0,14.0,83.06337750568397,132.70008050493786,168.1794172438646,193.16625516589815,71.2289369557525
10.0,-3.0,2.0,15.0,30.0,30.0,27.0,78.40968111292683,77.04108179338411,180.20223458752952,197.25644442470406,10.405780522028895
14.0,11.0,9.0,23.0,20.0,21.0,9.0,7.439842019636167,80.4245480641273,164.35948429095413,150.88742397140427,88.01304361398834
-9.0,-13.0,4.0,6.0,30.0,7.0,20.0,42.805200017186216,20.36556482261773,36.51077990541691,16.224449998141964,103.2715771625246
-11.0,-8.0,28.0,30.0,20.0,16.0,23.0,43.75412113453516,16.977041791991265,152.96149286944453,32.293632906192585,80.86868927199957
2.0,-5.0,32.0,2.0,15.0,8.0,17.0,68.25902631713585,98.80500503547461,153.85607731665257,145.37620676997463,152.66242926543785
-6.0,16.0,12.0,3.0,9.0,31.0,33.0,171.1921644714517,93.68288968893256,64.43656193157574,42.41077322480295,60.52174350043775
-12.0,9.0,20.0,15.0,4.0,15.0,32.0,101.11666277192273,96.32655269676411,181.54060310930186,114.40594948117058,88.95784299177538
11.0,-4.0,32.0,21.0,18.0,12.0,24.0,36.45498876804887,144.18007143138033,121.09574647326204,193.9954545700204,40.77430053070579
-3.0,-1.0,13.0,15.0,6.0,22.0,11.0,9.941614432246638,148.65896038801762,86.46211256042218,56.72416982131383,34.61039952861802
-5.0,-14.0,16.0,6.0,20.0,24.0,5.0,129.6337381205274,145.7758359502776,100.07492152597392,106.3962744510653,100.40507147435092
-11.0,-6.0,4.0,18.0,7.0,7.0,24.0,125.37092835449147,144.00765648344913,116.81644976100847,157.4608582809687,2.0395961735832246
-8.0,-5.0,18.0,10.0,6.0,21.0,26.0,12.586674595532621,118.35260312254623,92.92995744320649,18.651075207727974,79.46512837697422
4.0,9.0,11.0,33.0,21.0,29.0,7.0,109.83116929793644,130.79755367663307,117.72634675494562,97.2070113066282,36.03723420209774
-14.0,4.0,21.0,23.0,10.0,16.0,7.0,184.68165234650982,167.22163743663685,122.77978175113857,5.0198832036556285,74.86599997576559
-15.0,9.0,16.0,20.0,29.0,28.0,31.0,3.676070729569325,94.5343021380238,164.04000988933208,14.834237997415546,39.035895585545035
4.0,-4.0,30.0,17.0,12.0,25.0,26.0,47.462536856858215,100.43105909594298,59.558946035809825,90.70930163548401,97.13652453466091
10.0,14.0,2.0,7.0,7.0,18.0,8.0,146.42010326563891,105.62801988799922,196.51026208033127,4.320961834434889,40.04018193353052
-10.0,-14.0,9.0,29.0,29.0,21.0,9.0,132.6004276244952,152.72809157068022,32.510449456981604,88.41685865927977,95.74240961663601
-11.0,9.0,26.0,18.0,6.0,3.0,25.0,198.40040055747443,182.40260635012672,20.78128484532651,34.49806948563956,178.02175836135524
15.0,3.0,17.0,9.0,27.0,8.0,8.0,124.77573356969212,6.027814282953847,199.90525387935085,75.02444391393009,154.8298737343452
1.0,9.0,14.0,30.0,32.0,4.0,4.0,176.21567331236275,47.06255875995644,53.252043451226115,33.36557845543222,106.27853116205132
-8.0,-9.0,3.0,9.0,25.0,32.0,28.0,65.93603287347437,132.45667226112056,73.27107195587415,179.15878566672697,24.511792928555654
11.0,-6.0,22.0,28.0,30.0,29.0,30.0,26.032705916457587,132.65975370406022,107.79146169262155,60.14541948080805,185.61068846367004
-8.0,-9.0,12.0,32.0,24.0,23.0,29.0,156.3622137541345,85.33911871963349,116.06165806306392,112.70421430360717,21.73124014782859
10.0,11.0,26.0,2.0,16.0,21.0,27.0,2.864931859973363,78.1594424200155,2.363701363512982,81.72447904885603,16.181196757756222
-8.0,-12.0,10.0,25.0,14.0,13.0,26.0,177.03516560695783,128.55343832984855,60.38096029544822,88.28971225565847,180.05540049584687
-3.0,-2.0,15.0,4.0,2.0,32.0,27.0,66.18770732186763,174.93254205459797,137.82254756219228,191.95513172982913,32.37228081043413
-4.0,5.0,5.0,33.0,12.0,22.0,23.0,151.67624824836528,54.08536354357276,7.082149762551415,161.27631901216944,196.17627303408565
7.0,16.0,3.0,2.0,23.0,28.0,25.0,55.314568927423124,193.64283649281623,87.02128099161135,96.10339610087857,66.51130433748015
8.0,-4.0,31.0,26.0,28.0,17.0,7.0,113.55777968305019,1.7449932040072724,89.48307285925226,25.983888963770173,155.4188684425139
-1.0,15.0,24.0,24.0,30.0,13.0,6.0,113.26344736508534,180.15251275229255,98.51420356697508,124.67862042196825,169.57921795775968
-5.0,11.0,21.0,23.0,9.0,18.0,15.0,165.9379869401853,78.17374702074338,176.75342428965172,39.622712998702305,183.68675880384768
-11.0,-2.0,30.0,26.0,18.0,29.0,3.0,183.427227927737,110.4712647960532,148.77047930477073,115.68957055969842,21.042589652343512
-14.0,-13.0,14.0,30.0,18.0,29.0,4.0,8.128049693052164,173.91026539204702,154.82924014975646,12.515985177106327,197.65762424933183
15.0,-11.0,4.0,12.0,11.0,28.0,33.0,129.70855665071807,88.82549580802188,153.13988645929086,67.27966015867722,104.65792714751956
7.0,-1.0,2.0,22.0,32.0,17.0,33.0,8.451463898417177,152.98677649109067,95.99106332433432,68.55001454414982,139.49932892845146
-4.0,4.0,13.0,13.0,5.0,15.0,10.0,62.97126893144054,116.79359194844791,189.32670263968038,160.609642153623,29.22051876053913
-12.0,-14.0,15.0,17.0,10.0,30.0,25.0,190.4104902821193,50.69930711537718,70.16182544971241,38.972488815822224,125.67484395063218
10.0,-10.0,27.0,3.0,23.0,5.0,8.0,166.8525243704359,7.719935815091139,180.3053474724056,3.966569297183864,23.705741641214573
12.0,-10.0,28.0,29.0,5.0,3.0,9.0,40.99565203844491,188.97038450750318,132.646118602443,59.09518443858044,124.4621331378636
15.0,-9.0,12.0,18.0,25.0,31.0,7.0,99.69613017226042,20.81605613535642,194.96553252096325,172.92829584862105,121.08451265075011
-12.0,-14.0,28.0,25.0,9.0,21.0,14.0,121.35783753063423,10.985964899432599,166.13285904161174,41.93299610075729,154.33830801638874
-15.0,16.0,2.0,4.0,21.0,7.0,17.0,107.35952324433266,190.00375997413988,69.06718067492432,101.80182664927312,164.32897849245174
-6.0,0.0,27.0,23.0,9.0,31.0,21.0,124.72975334656891,108.90693584269762,106.13842470182671,169.03346817554535,107.24935527023113
6.0,-5.0,29.0,27.0,29.0,13.0,7.0,172.48553317876397,130.3516590382966,170.00025051910586,65.14198395391449,129.614288170477
-6.0,5.0,27.0,3.0,31.0,28.0,27.0,100.98881070396682,130.37681856110902,153.04964151281268,74.33743682591665,38.383880906668665
16.0,5.0,10.0,14.0,14.0,9.0,21.0,104.34004668457943,179.72072017068035,182.03179610020902,198.84829619084667,59.91617443462618
-10.0,1.0,26.0,16.0,32.0,10.0,7.0,117.6738092876274,79.56627923964794,183.97097249521985,59.05529740434476,138.35722435014634
10.0,14.0,16.0,16.0,11.0,3.0,13.0,31.51573111903101,113.68522408067989,87.52655645994187,65.90839160858282,7.940941926511869
-7.0,-7.0,29.0,26.0,9.0,10.0,7.0,23.17878293983082,103.65424317336543,175.98390558567687,78.56787316649626,20.554081163549665
1.0,-4.0,28.0,13.0,18.0,6.0,7.0,197.08468385000202,127.03251306559086,40.44694802027253,149.43478443001928,122.19339438405896
16.0,-7.0,28.0,32.0,24.0,5.0,21.0,120.66407108260977,195.31279505715696,192.03589525238468,78.87788266444018,111.5666414538233
4.0,-1.0,13.0,26.0,10.0,6.0,9.0,64.33399172818861,56.460979657962575,155.42363416718345,161.25721801670923,186.69370749383458
-14.0,-10.0,30.0,11.0,26.0,10.0,28.0,153.45860833509954,52.58129420462385,150.2929401841761,147.03218995517202,152.7610519510764
-15.0,-11.0,22.0,5.0,18.0,31.0,33.0,100.48191806479308,37.44957577339769,152.99841261945494,81.08305054101832,67.22776857630912
5.0,3.0,18.0,13.0,30.0,15.0,10.0,126.72694314657151,68.73529643128285,105.42957763179945,78.47650678700377,7.582170653495335
-1.0,4.0,13.0,3.0,5.0,18.0,3.0,151.06614465248518,25.679985041298647,24.942542884099606,44.15609931862177,104.79166202978195
-4.0,8.0,12.0,10.0,30.0,2.0,28.0,140.76084622994932,190.5574636580037,53.72623798965337,124.29399597212078,197.28159364294922
0.0,-9.0,20.0,10.0,24.0,17.0,7.0,176.92951564977076,121.05323483633276,158.70915205634034,4.32297916955422,193.9410841235063
0.0,4.0,3.0,12.0,30.0,13.0,20.0,28.915842506734847,43.14152844286963,81.96496085264606,162.9396658990715,174.6164647386917
-6.0,-6.0,31.0,7.0,30.0,11.0,29.0,33.58393593597613,191.29052087192053,13.71029580523766,74.4330926268777,165.4741555164233
-16.0,2.0,30.0,10.0,28.0,10.0,12.0,4.813270882681753,126.94390686479163,136.39250552059983,12.588739115758019,2.2148164104568435
1.0,-5.0,7.0,22.0,27.0,21.0,16.0,110.82796910829764,169.72774806257422,63.60447492558015,58.20484521888511,169.36253159336343
-6.0,-11.0,11.0,2.0,28.0,15.0,8.0,147.67081902669437,145.82819572830772,2.3529891982133178,73.4663439344956,192.81368281675594
14.0,-12.0,19.0,3.0,18.0,7.0,29.0,87.5892632515237,146.2560992299914,130.6067617879512,193.65076706815944,9.872867878108838
-3.0,14.0,10.0,6.0,27.0,26.0,10.0,135.74031217222603,14.419609237394715,23.556100405416203,189.29039059494224,1.043811774895076
10.0,13.0,25.0,4.0,20.0,19.0,24.0,195.89048864551884,123.71802388777608,18.3895030217192,2.875523676421343,54.70727064558727
1.0,-5.0,2.0,30.0,4.0,6.0,5.0,119.98905991614409,29.70348535257883,84.95375411749124,20.484866862481343,137.37294477976093
1.0,-14.0,17.0,33.0,21.0,9.0,25.0,59.5522613326223,0.8349887052893967,52.629504807614126,88.01865290923028,33.516057728171475
-13.0,-7.0,12.0,10.0,18.0,13.0,12.0,14.348818102325822,88.28043361731717,195.46973468223788,20.685626221546528,11.357229546563596
15.0,16.0,5.0,19.0,20.0,4.0,9.0,5.774226636473068,161.4996497383667,80.80639435512505,162.37234779865912,11.650772881480641
15.0,8.0,6.0,6.0,15.0,14.0,13.0,126.34460524083045,17.723548206996533,96.55212047854604,180.30917744459632,115.56043864020356
15.0,-1.0,27.0,12.0,6.0,19.0,23.0,47.85566375796848,3.5834606549958847,37.35042783858824,13.38137744763741,122.79841378157674
0.0,0.0,11.0,17.0,5.0,31.0,3.0,146.37862446935833,42.73812763926836,63.47422280297028,174.37752033029534,44.96301462880441
11.0,13.0,10.0,29.0,10.0,30.0,2.0,76.80086359157188,15.897635184328074,92.65486421874209,11.352247210158307,196.57207054055928
-4.0,8.0,18.0,20.0,24.0,19.0,19.0,151.67573347749368,156.04501007601164,14.420791144596556,58.472946115527336,18.378589047256888
-7.0,-15.0,12.0,32.0,10.0,15.0,14.0,12.563789286331595,98.52869768679653,14.937056163325945,36.057629284194114,34.24771406974592
-4.0,15.0,4.0,28.0,15.0,31.0,4.0,64.90174080855849,33.890754592158736,33.89937077861565,145.84544691269187,45.1625909936938
2.0,0.0,25.0,23.0,32.0,2.0,26.0,121.71647118566501,32.02877167452929,43.82101466158454,16.699476562832128,52.74756329752477
9.0,13.0,24.0,12.0,16.0,20.0,7.0,81.78352645168734,23.419166535444624,152.22094187530132,63.822685794359124,138.30166824487495
2.0,10.0,5.0,8.0,33.0,32.0,32.0,134.84751023740117,73.66023676136524,106.51451862774249,83.53355110149042,152.0865396650293
-8.0,-7.0,13.0,10.0,33.0,11.0,26.0,38.336644227740415,48.5583022789901,101.89477499837531,196.43352041100917,146.13298614788584
-3.0,3.0,26.0,5.0,17.0,10.0,8.0,165.1424880296762,80.55823320692458,61.82797887125835,107.02693475652273,111.61108261946065
-6.0,-13.0,13.0,15.0,18.0,20.0,30.0,106.46384063900578,27.422724511039398,187.2568909767034,52.26348496787301,72.64435950478882
3.0,7.0,16.0,27.0,31.0,14.0,11.0,69.36210709117707,26.474379939330127,189.0959975883259,18.5084785026175,72.05080114620816
-2.0,16.0,17.0,3.0,33.0,24.0,13.0,65.37535039658404,51.18203898068971,163.1047824184284,104.95470879230528,1.6586492282294474
9.0,8.0,21.0,28.0,13.0,33.0,6.0,179.64818054552399,83.86694906014583,155.5993220512428,32.86718916270828,149.9388449753765
7.0,-9.0,8.0,28.0,25.0,22.0,10.0,153.46714022039544,166.9993852324369,183.56491554923804,19.207197629136495,35.47330576468386
10.0,8.0,3.0,23.0,26.0,24.0,29.0,164.73125593190395,144.35166381435153,111.90586195020616,197.6146611467263,181.98837490913618
14.0,-3.0,2.0,20.0,14.0,29.0,27.0,68.93551094284183,38.39648185040127,75.55519149723993,52.5761460083026,166.61047664374786
4.0,-2.0,17.0,15.0,27.0,25.0,20.0,139.38418772682434,191.75736345707017,4.9954648313695005,8.873041925597903,36.46367118253542
14.0,-8.0,13.0,18.0,11.0,26.0,30.0,55.48180156452154,137.80848968633148,86.20487619685855,96.30297616254713,78.62327640702793
4.0,12.0,29.0,30.0,13.0,12.0,19.0,169.47879180924085,3.3466896305353933,175.6332524374809,82.16325206517838,131.95545677869913
3.0,7.0,28.0,32.0,8.0,8.0,26.0,156.2075872196171,151.61777140088014,74.07403370707542,3.045478064328888,161.5182552882358
12.0,12.0,15.0,15.0,21.0,16.0,9.0,80.09918265418588,184.96778614408106,36.67441553895203,30.885457541828607,194.52736280714896
-5.0,7.0,31.0,17.0,18.0,19.0,14.0,163.20084041570271,83.60548012896216,139.90570378805688,26.70540678030342,7.473656666213535
11.0,6.0,19.0,17.0,10.0,20.0,2.0,142.2882389847312,156.26206666896638,147.37202309308816,88.41822817631831,55.70146925120545
7.0,-11.0,19.0,33.0,5.0,7.0,2.0,12.125764240352922,129.90389445876176,36.515787377574505,34.014549717554374,88.33172838501781
-14.0,-9.0,29.0,21.0,26.0,12.0,15.0,125.44906942640111,76.18394878798776,160.50552556229388,188.61745116238743,42.78574053200022
2.0,13.0,28.0,5.0,12.0,26.0,16.0,54.709273655994764,69.64697382588886,114.11194689424254,57.132696456736,137.46932285371767
16.0,-16.0,31.0,18.0,4.0,8.0,30.0,157.23716096360377,9.810592472782908,67.45485429150759,17.169715970633014,2.788889830370622
-16.0,-4.0,23.0,30.0,33.0,27.0,26.0,52.24171564910021,97.93708105538835,145.54930312249581,147.92782111931854,185.64705617517674
-9.0,-4.0,7.0,20.0,24.0,22.0,10.0,15.559906533963108,128.68995703753558,60.38828434001542,161.68891457779606,79.11937851770634
-13.0,-9.0,28.0,5.0,23.0,15.0,29.0,3.9705608581355634,29.940284913763726,63.12323740417152,79.01690710842342,178.16714505397542
-13.0,-10.0,13.0,9.0,19.0,10.0,15.0,153.16685795930155,67.29916471418282,140.50114266369397,154.22898466802647,106.16358404085369
15.0,6.0,4.0,7.0,10.0,15.0,6.0,181.05486386468385,163.58718869929558,105.8241172194251,128.19328285503283,35.466711280564176
-6.0,-14.0,20.0,10.0,33.0,33.0,9.0,154.66409891644614,159.82266775883525,137.20900415647245,169.0789225433723,35.15358079458326
7.0,-13.0,19.0,22.0,8.0,7.0,30.0,171.92076817370295,162.08902993966223,117.92614633756331,71.15223203572924,30.398153654519966
-6.0,-16.0,29.0,30.0,25.0,10.0,31.0,152.30803411974037,154.83804262626242,23.07652539954237,87.06373928490036,0.14472873968029987
-14.0,0.0,20.0,3.0,3.0,9.0,30.0,3.7462542024025325,63.20247236238292,176.56714709590827,39.18145897696015,182.4875261271488
-13.0,-16.0,19.0,28.0,32.0,7.0,13.0,101.1799519604667,167.51593261136716,106.48151982242993,154.85776151009327,89.5144879320779
3.0,-15.0,29.0,27.0,17.0,13.0,4.0,79.44361307435975,93.45151888460693,164.25596063150047,4.153701628877249,73.63715658028865
12.0,2.0,8.0,5.0,31.0,23.0,9.0,184.76522580427542,143.4929918652319,75.21098854382522,51.20945542972319,70.46606754715611
7.0,5.0,30.0,14.0,2.0,5.0,21.0,0.6184148301660253,127.60724180803035,22.52582309161244,120.38965990135293,60.12503752976463
-10.0,-15.0,6.0,33.0,4.0,33.0,25.0,149.6482272028849,25.64955943625147,198.20212532112217,198.80114910811125,53.54123530674635
-7.0,7.0,33.0,6.0,16.0,14.0,10.0,6.434606905492135,21.605325044462266,52.096351965885226,99.61728301767445,121.28206152848999
-10.0,-8.0,21.0,30.0,5.0,10.0,23.0,88.5309704409467,108.23917819362354,142.4807597929668,85.64781979459934,113.68643588612659
10.0,-11.0,17.0,32.0,16.0,11.0,25.0,152.268590923456,116.23696732833287,162.94208850260497,110.61476796418617,2.158579846057296
-2.0,16.0,25.0,19.0,18.0,24.0,23.0,171.9840172294872,121.52031917908542,166.46590122633384,27.54451442819903,98.55594804334054
10.0,-12.0,11.0,28.0,7.0,30.0,2.0,113.71716505170137,141.33914472120404,35.74290719147264,168.46683777829915,111.58205078025279
-5.0,-15.0,15.0,13.0,10.0,11.0,2.0,34.62258831723011,108.83166864356959,27.102546158817397,15.825221743627903,101.49134499121857
9.0,1.0,16.0,6.0,33.0,16.0,22.0,163.29807982504863,141.90599190625286,112.913353356011,113.58422894643341,97.87633764729176
5.0,-9.0,26.0,20.0,15.0,32.0,14.0,185.65954705598182,11.667817578612482,181.32904618029679,162.5403847086239,29.655566601356288
11.0,-9.0,7.0,26.0,9.0,9.0,28.0,1.5774947225540181,199.79919349329558,57.440972845003714,105.50176877779862,73.01651524385105
1.0,7.0,16.0,18.0,18.0,17.0,27.0,139.79235779528227,86.00761147401282,175.9582318513756,10.254784115138339,124.75873604062653
-9.0,-3.0,2.0,25.0,28.0,6.0,25.0,181.49394643483745,29.67772522866854,5.226093164814527,155.76024801104003,166.71793909691584
-13.0,-7.0,29.0,16.0,7.0,20.0,3.0,109.04576842878019,137.09600147287736,155.99585033337354,67.34610217402488,67.85975247588884
3.0,-14.0,10.0,19.0,4.0,22.0,16.0,156.47340375038087,181.1136274232479,162.73781497548507,36.19580038749726,189.39020021432742
-14.0,6.0,29.0,33.0,28.0,5.0,30.0,129.28597588670848,17.611129992756847,37.44473988173047,159.22650183910795,167.11603996115875
10.0,16.0,14.0,18.0,5.0,22.0,4.0,111.27799066441875,82.59116069891823,118.00053920557558,169.8884130497081,82.37057938686296
4.0,-8.0,30.0,32.0,26.0,33.0,28.0,197.92262283396545,84.24838729355734,99.74519886178098,181.46169181237428,46.23024401438809
15.0,-11.0,19.0,32.0,33.0,2.0,6.0,166.1587190499915,93.27088277379158,83.85701773566952,163.05850705112033,14.916470703069251
-14.0,13.0,24.0,7.0,17.0,26.0,19.0,30.61556584694638,166.42085944949972,36.64368144581977,106.51728300895181,29.267225672894348
7.0,9.0,12.0,8.0,21.0,2.0,5.0,154.40543137758092,76.79403475641395,179.39214627926526,147.758307106713,117.02895651586245
-2.0,8.0,6.0,13.0,7.0,25.0,7.0,198.33015952743762,37.51029633401264,115.20996422484495,113.78486802361958,74.53023420483547
-12.0,-5.0,23.0,16.0,2.0,11.0,10.0,86.09169774154975,11.922329893433382,182.82648416998722,125.68459210416063,112.25138618395331
-4.0,-11.0,19.0,8.0,10.0,12.0,27.0,6.036960144831571,89.75698487257037,11.392032787533758,101.58552028468799,170.63398303786994
14.0,-14.0,28.0,33.0,6.0,15.0,12.0,189.91714734989594,57.95665271252955,34.13608949771094,122.07126801375736,160.54350194882574
11.0,5.0,5.0,10.0,10.0,17.0,5.0,154.29071667007577,120.80348947727839,24.357567471639683,92.36741058674349,48.92234042873773
-14.0,3.0,12.0,9.0,14.0,19.0,7.0,141.0063509595968,188.7035593672022,147.84583845604985,139.0161342220685,119.15604023156683
-13.0,2.0,9.0,20.0,17.0,5.0,2.0,31.784581037733584,57.78504449210633,140.67944060940135,30.502975484808736,173.651065890306
-8.0,-6.0,23.0,32.0,19.0,32.0,11.0,35.41988666726539,149.03964338055772,184.7446652892208,49.026369312954145,24.903805985602023
-13.0,-10.0,18.0,8.0,27.0,10.0,25.0,45.61618554868352,163.54556276968864,149.11162663888874,150.64620455561464,155.93552638806298
-8.0,9.0,11.0,26.0,24.0,7.0,8.0,31.766247894399413,107.30370178524157,43.10602570578488,55.07211730200279,11.073831957015013
11.0,1.0,14.0,9.0,18.0,4.0,29.0,20.517727774993144,53.02992652090246,84.44512506742706,47.37567205865088,1.4398033666944476
-13.0,15.0,6.0,29.0,18.0,24.0,21.0,26.865017872736985,76.98870992339953,119.63493525671302,128.48737080534335,145.871473419069
